ID,GeneratedTokens,TIMESTAMP,Deadline,Score,Priority,Switching Cost
1738,11,2024-05-07T06:39:08.290284,2024-05-07T06:39:10.533284,4.90414623272403,0.4458314757021846,5.5
1739,75,2024-05-07T06:39:08.299284,2024-05-07T06:39:14.445284,12.203058900097625,0.16270745200130166,37.5
1740,33,2024-05-07T06:39:08.305284,2024-05-07T06:39:10.102284,18.363939899833056,0.5564830272676684,16.5
1741,3,2024-05-07T06:39:08.336284,2024-05-07T06:39:09.343284,2.9791459781529297,0.99304865938431,1.5
1742,67,2024-05-07T06:39:08.394284,2024-05-07T06:39:11.389284,22.370617696160267,0.333889816360601,33.5
1743,82,2024-05-07T06:39:08.412284,2024-05-07T06:39:10.200284,45.86129753914989,0.5592841163310962,41.0
1744,32,2024-05-07T06:39:08.459284,2024-05-07T06:39:13.159284,6.808510638297872,0.2127659574468085,16.0
1745,67,2024-05-07T06:39:08.525284,2024-05-07T06:39:12.745284,15.876777251184835,0.23696682464454977,33.5
1746,3,2024-05-07T06:39:08.583284,2024-05-07T06:39:09.702284,2.680965147453083,0.8936550491510277,1.5
1747,1,2024-05-07T06:39:08.592284,2024-05-07T06:39:09.682284,0.9174311926605504,0.9174311926605504,0.5
1748,5,2024-05-07T06:39:08.611284,2024-05-07T06:39:11.059284,2.042483660130719,0.4084967320261438,2.5
1749,1,2024-05-07T06:39:08.738284,2024-05-07T06:39:09.741284,0.9970089730807579,0.9970089730807579,0.5
1750,8,2024-05-07T06:39:08.803284,2024-05-07T06:39:10.083284,6.25,0.78125,4.0
1751,1,2024-05-07T06:39:09.368284,2024-05-07T06:39:10.380284,0.9881422924901185,0.9881422924901185,0.5
1752,49,2024-05-07T06:39:09.387284,2024-05-07T06:39:29.277284,2.463549522373052,0.05027652086475616,24.5
1753,1,2024-05-07T06:39:09.387284,2024-05-07T06:39:10.396284,0.9910802775024778,0.9910802775024778,0.5
1754,58,2024-05-07T06:39:09.407284,2024-05-07T06:39:19.933284,5.510165304959149,0.09500285008550256,29.0
1755,1,2024-05-07T06:39:09.459284,2024-05-07T06:39:10.546284,0.9199632014719411,0.9199632014719411,0.5
1756,2,2024-05-07T06:39:09.494284,2024-05-07T06:39:10.511284,1.9665683382497543,0.9832841691248771,1.0
1757,1,2024-05-07T06:39:09.501284,2024-05-07T06:39:10.513284,0.9881422924901185,0.9881422924901185,0.5
1758,40,2024-05-07T06:39:09.511284,2024-05-07T06:39:13.408284,10.264305876315115,0.25660764690787785,20.0
1759,96,2024-05-07T06:39:09.529284,2024-05-07T06:39:56.387284,2.048743010798583,0.02134107302915191,48.0
1760,80,2024-05-07T06:39:09.558284,2024-05-07T06:39:33.953284,3.279360524697684,0.04099200655872105,40.0
1761,1,2024-05-07T06:39:09.907284,2024-05-07T06:39:10.907284,1.0,1.0,0.5
1762,1,2024-05-07T06:39:09.947284,2024-05-07T06:39:10.983284,0.9652509652509652,0.9652509652509652,0.5
1763,5,2024-05-07T06:39:09.962284,2024-05-07T06:39:11.773284,2.760905577029266,0.5521811154058531,2.5
1764,64,2024-05-07T06:39:10.002284,2024-05-07T06:39:46.026284,1.7765933821896513,0.027759271596713302,32.0
1765,17,2024-05-07T06:39:10.010284,2024-05-07T06:39:28.352284,0.9268345872860103,0.054519681605059434,8.5
1766,1,2024-05-07T06:39:10.014284,2024-05-07T06:39:11.026284,0.9881422924901185,0.9881422924901185,0.5
1767,1,2024-05-07T06:39:10.032284,2024-05-07T06:39:11.041284,0.9910802775024778,0.9910802775024778,0.5
1768,29,2024-05-07T06:39:10.066284,2024-05-07T06:39:11.707284,17.672151127361364,0.6093845216331505,14.5
1769,1,2024-05-07T06:39:10.082284,2024-05-07T06:39:11.238284,0.8650519031141869,0.8650519031141869,0.5
1770,57,2024-05-07T06:39:10.185284,2024-05-07T06:39:13.062284,19.81230448383733,0.3475842891901286,28.5
1771,3,2024-05-07T06:39:10.406284,2024-05-07T06:39:11.554284,2.613240418118467,0.8710801393728224,1.5
1772,47,2024-05-07T06:39:10.421284,2024-05-07T06:39:18.144284,6.0857179852388965,0.12948336138806163,23.5
1773,57,2024-05-07T06:39:10.471284,2024-05-07T06:39:17.392284,8.2358040745557,0.14448779078167895,28.5
1774,6,2024-05-07T06:39:10.530284,2024-05-07T06:39:12.272284,3.444316877152698,0.574052812858783,3.0
1775,78,2024-05-07T06:39:10.587284,2024-05-07T06:39:25.467284,5.241935483870967,0.06720430107526881,39.0
1776,2,2024-05-07T06:39:10.855284,2024-05-07T06:39:11.939284,1.8450184501845017,0.9225092250922509,1.0
1777,19,2024-05-07T06:39:10.869284,2024-05-07T06:39:20.370284,1.999789495842543,0.1052520787285549,9.5
1778,23,2024-05-07T06:39:10.878284,2024-05-07T06:39:16.472284,4.111548087236325,0.1787629603146228,11.5
1779,18,2024-05-07T06:39:10.878284,2024-05-07T06:39:12.427284,11.620400258231117,0.6455777921239509,9.0
1780,1,2024-05-07T06:39:10.961284,2024-05-07T06:39:11.975284,0.9861932938856016,0.9861932938856016,0.5
1781,3,2024-05-07T06:39:11.531284,2024-05-07T06:39:12.662284,2.6525198938992043,0.8841732979664014,1.5
1782,53,2024-05-07T06:39:11.542284,2024-05-07T06:39:26.141284,3.63038564285225,0.06849784231796699,26.5
1783,8,2024-05-07T06:39:11.609284,2024-05-07T06:39:12.724284,7.174887892376682,0.8968609865470852,4.0
1784,8,2024-05-07T06:39:11.610284,2024-05-07T06:39:14.095284,3.2193158953722336,0.4024144869215292,4.0
1785,4,2024-05-07T06:39:11.625284,2024-05-07T06:39:14.147284,1.5860428231562254,0.39651070578905634,2.0
1786,4,2024-05-07T06:39:11.658284,2024-05-07T06:39:13.473284,2.203856749311295,0.5509641873278237,2.0
1787,41,2024-05-07T06:39:11.666284,2024-05-07T06:39:17.304284,7.272082298687478,0.17736786094359702,20.5
1788,79,2024-05-07T06:39:11.798284,2024-05-07T06:39:15.609284,20.72946733140908,0.26239832065074786,39.5
1789,19,2024-05-07T06:39:11.868284,2024-05-07T06:39:14.742284,6.610995128740432,0.34794711203897005,9.5
1790,37,2024-05-07T06:39:11.884284,2024-05-07T06:39:24.153284,3.01573070339881,0.08150623522699486,18.5
1791,4,2024-05-07T06:39:12.407284,2024-05-07T06:39:13.432284,3.9024390243902443,0.9756097560975611,2.0
1792,28,2024-05-07T06:39:12.447284,2024-05-07T06:39:18.893284,4.343779087806392,0.15513496742165686,14.0
1793,31,2024-05-07T06:39:12.570284,2024-05-07T06:39:21.262284,3.5664979291302346,0.11504832029452369,15.5
1794,42,2024-05-07T06:39:12.572284,2024-05-07T06:39:14.155284,26.53190145293746,0.6317119393556538,21.0
1795,11,2024-05-07T06:39:12.574284,2024-05-07T06:39:13.621284,10.506208213944605,0.9551098376313276,5.5
1796,1,2024-05-07T06:39:12.614284,2024-05-07T06:39:13.643284,0.9718172983479106,0.9718172983479106,0.5
1797,40,2024-05-07T06:39:12.771284,2024-05-07T06:39:16.439284,10.905125408942203,0.27262813522355506,20.0
1798,72,2024-05-07T06:39:12.801284,2024-05-07T06:39:58.430284,1.577943851497951,0.02191588682636043,36.0
1799,23,2024-05-07T06:39:12.848284,2024-05-07T06:39:14.025284,19.541206457094308,0.8496176720475785,11.5
1800,22,2024-05-07T06:39:12.866284,2024-05-07T06:39:15.384284,8.73709293089754,0.39714058776806993,11.0
1801,3,2024-05-07T06:39:12.915284,2024-05-07T06:39:13.955284,2.8846153846153846,0.9615384615384615,1.5
1802,6,2024-05-07T06:39:12.917284,2024-05-07T06:39:14.460284,3.8885288399222295,0.6480881399870383,3.0
1803,53,2024-05-07T06:39:12.943284,2024-05-07T06:39:18.601284,9.367267585719334,0.17674089784376104,26.5
1804,17,2024-05-07T06:39:12.964284,2024-05-07T06:39:15.849284,5.892547660311958,0.3466204506065858,8.5
1805,48,2024-05-07T06:39:13.066284,2024-05-07T06:39:23.714284,4.507888805409467,0.09391435011269722,24.0
1806,1,2024-05-07T06:39:13.075284,2024-05-07T06:39:14.102284,0.9737098344693282,0.9737098344693282,0.5
1807,21,2024-05-07T06:39:13.093284,2024-05-07T06:39:15.476284,8.812421317666807,0.419639110365086,10.5
1808,84,2024-05-07T06:39:13.114284,2024-05-07T06:39:35.142284,3.8133284910114402,0.045396767750136194,42.0
1809,33,2024-05-07T06:39:13.206284,2024-05-07T06:39:28.725284,2.1264256717572008,0.06443714156840002,16.5
1810,14,2024-05-07T06:39:13.233284,2024-05-07T06:39:20.929284,1.8191268191268193,0.12993762993762994,7.0
1811,1,2024-05-07T06:39:13.459284,2024-05-07T06:39:14.466284,0.99304865938431,0.99304865938431,0.5
1812,1,2024-05-07T06:39:13.547284,2024-05-07T06:39:14.661284,0.8976660682226211,0.8976660682226211,0.5
1813,54,2024-05-07T06:39:13.575284,2024-05-07T06:39:21.015284,7.258064516129032,0.13440860215053763,27.0
1814,17,2024-05-07T06:39:13.589284,2024-05-07T06:39:15.963284,7.160909856781802,0.42122999157540014,8.5
1815,42,2024-05-07T06:39:13.627284,2024-05-07T06:39:35.481284,1.9218449711723256,0.04575821359934108,21.0
1816,1,2024-05-07T06:39:13.655284,2024-05-07T06:39:14.678284,0.9775171065493647,0.9775171065493647,0.5
1817,58,2024-05-07T06:39:13.684284,2024-05-07T06:39:31.569284,3.2429410120212467,0.055912776069331836,29.0
1818,1,2024-05-07T06:39:13.794284,2024-05-07T06:39:14.895284,0.9082652134423251,0.9082652134423251,0.5
1819,1,2024-05-07T06:39:13.799284,2024-05-07T06:39:14.947284,0.8710801393728224,0.8710801393728224,0.5
1820,20,2024-05-07T06:39:13.864284,2024-05-07T06:39:17.752284,5.1440329218107,0.257201646090535,10.0
1821,1,2024-05-07T06:39:13.866284,2024-05-07T06:39:14.887284,0.9794319294809012,0.9794319294809012,0.5
1822,45,2024-05-07T06:39:14.006284,2024-05-07T06:39:21.987284,5.638391179050244,0.1252975817566721,22.5
1823,90,2024-05-07T06:39:14.061284,2024-05-07T06:39:26.516284,7.226013649136893,0.08028904054596547,45.0
1824,55,2024-05-07T06:39:14.069284,2024-05-07T06:39:32.142284,3.0432136335970785,0.05533115697449233,27.5
1825,42,2024-05-07T06:39:14.128284,2024-05-07T06:39:18.588284,9.417040358744394,0.2242152466367713,21.0
1826,2,2024-05-07T06:39:14.150284,2024-05-07T06:39:15.295284,1.7467248908296944,0.8733624454148472,1.0
1827,64,2024-05-07T06:39:14.235284,2024-05-07T06:39:28.154284,4.598031467777857,0.07184424168402902,32.0
1828,36,2024-05-07T06:39:14.242284,2024-05-07T06:39:18.187284,9.125475285171103,0.2534854245880862,18.0
1829,1,2024-05-07T06:39:14.305284,2024-05-07T06:39:15.312284,0.99304865938431,0.99304865938431,0.5
1830,32,2024-05-07T06:39:14.354284,2024-05-07T06:39:16.141284,17.907106883044207,0.5595970900951315,16.0
1831,1,2024-05-07T06:39:14.505284,2024-05-07T06:39:15.507284,0.998003992015968,0.998003992015968,0.5
1832,1,2024-05-07T06:39:14.560284,2024-05-07T06:39:15.683284,0.8904719501335708,0.8904719501335708,0.5
1833,1,2024-05-07T06:39:14.564284,2024-05-07T06:39:15.785284,0.8190008190008189,0.8190008190008189,0.5
1834,62,2024-05-07T06:39:14.580284,2024-05-07T06:39:23.170284,7.217694994179278,0.11641443538998836,31.0
1835,2,2024-05-07T06:39:14.711284,2024-05-07T06:39:16.015284,1.5337423312883436,0.7668711656441718,1.0
1836,1,2024-05-07T06:39:14.713284,2024-05-07T06:39:15.842284,0.8857395925597874,0.8857395925597874,0.5
1837,12,2024-05-07T06:39:14.719284,2024-05-07T06:39:18.834284,2.916160388821385,0.24301336573511542,6.0
1838,73,2024-05-07T06:39:14.773284,2024-05-07T06:39:49.853284,2.080957810718358,0.028506271379703536,36.5
1839,52,2024-05-07T06:39:14.791284,2024-05-07T06:39:18.127284,15.587529976019185,0.2997601918465228,26.0
1840,1,2024-05-07T06:39:14.792284,2024-05-07T06:39:15.913284,0.8920606601248885,0.8920606601248885,0.5
1841,4,2024-05-07T06:39:14.937284,2024-05-07T06:39:16.154284,3.286770747740345,0.8216926869350862,2.0
1842,1,2024-05-07T06:39:14.943284,2024-05-07T06:39:16.128284,0.8438818565400843,0.8438818565400843,0.5
1843,30,2024-05-07T06:39:14.950284,2024-05-07T06:39:26.429284,2.613468072131719,0.08711560240439063,15.0
1844,44,2024-05-07T06:39:15.002284,2024-05-07T06:39:21.490284,6.781750924784217,0.1541307028360049,22.0
1845,13,2024-05-07T06:39:15.032284,2024-05-07T06:39:19.199284,3.119750419966403,0.23998080153587714,6.5
1846,1,2024-05-07T06:39:15.189284,2024-05-07T06:39:16.204284,0.9852216748768474,0.9852216748768474,0.5
1847,27,2024-05-07T06:39:15.291284,2024-05-07T06:39:16.650284,19.867549668874172,0.7358351729212657,13.5
1848,9,2024-05-07T06:39:15.317284,2024-05-07T06:39:18.370284,2.9479200786112023,0.32754667540124466,4.5
1849,79,2024-05-07T06:39:15.378284,2024-05-07T06:39:21.222284,13.518138261464749,0.17111567419575632,39.5
1850,40,2024-05-07T06:39:15.394284,2024-05-07T06:39:19.637284,9.42729201037002,0.23568230025925052,20.0
1851,1,2024-05-07T06:39:16.071284,2024-05-07T06:39:17.090284,0.9813542688910698,0.9813542688910698,0.5
1852,12,2024-05-07T06:39:16.073284,2024-05-07T06:39:19.271284,3.75234521575985,0.31269543464665417,6.0
1853,39,2024-05-07T06:39:16.179284,2024-05-07T06:39:17.795284,24.13366336633663,0.6188118811881188,19.5
1854,12,2024-05-07T06:39:16.179284,2024-05-07T06:39:18.931284,4.36046511627907,0.36337209302325585,6.0
1855,1,2024-05-07T06:39:16.318284,2024-05-07T06:39:17.546284,0.8143322475570033,0.8143322475570033,0.5
1856,3,2024-05-07T06:39:16.359284,2024-05-07T06:39:17.416284,2.838221381267739,0.946073793755913,1.5
1857,4,2024-05-07T06:39:16.371284,2024-05-07T06:39:19.297284,1.367053998632946,0.3417634996582365,2.0
1858,40,2024-05-07T06:39:16.399284,2024-05-07T06:39:22.778284,6.270575325286096,0.15676438313215238,20.0
1859,47,2024-05-07T06:39:16.429284,2024-05-07T06:39:20.003284,13.150531617235591,0.27979854504756574,23.5
1860,61,2024-05-07T06:39:16.477284,2024-05-07T06:39:19.846284,18.10626298604927,0.2968239833778569,30.5
1861,1,2024-05-07T06:39:16.497284,2024-05-07T06:39:17.547284,0.9523809523809523,0.9523809523809523,0.5
1862,34,2024-05-07T06:39:16.516284,2024-05-07T06:39:18.893284,14.303744215397561,0.42069835927639887,17.0
1863,1,2024-05-07T06:39:16.547284,2024-05-07T06:39:17.741284,0.8375209380234506,0.8375209380234506,0.5
1864,20,2024-05-07T06:39:16.581284,2024-05-07T06:39:19.081284,8.0,0.4,10.0
1865,1,2024-05-07T06:39:16.625284,2024-05-07T06:39:17.728284,0.9066183136899365,0.9066183136899365,0.5
1866,2,2024-05-07T06:39:16.642284,2024-05-07T06:39:17.701284,1.8885741265344667,0.9442870632672333,1.0
1867,9,2024-05-07T06:39:16.656284,2024-05-07T06:39:20.855284,2.143367468444868,0.23815194093831865,4.5
1868,47,2024-05-07T06:39:16.667284,2024-05-07T06:39:19.462284,16.815742397137747,0.35778175313059035,23.5
1869,44,2024-05-07T06:39:16.676284,2024-05-07T06:39:17.986284,33.587786259541986,0.7633587786259541,22.0
1870,43,2024-05-07T06:39:16.847284,2024-05-07T06:39:25.523284,4.956201014292301,0.1152604887044721,21.5
1871,1,2024-05-07T06:39:17.479284,2024-05-07T06:39:18.517284,0.9633911368015414,0.9633911368015414,0.5
1872,4,2024-05-07T06:39:17.504284,2024-05-07T06:39:18.823284,3.0326004548900682,0.7581501137225171,2.0
1873,49,2024-05-07T06:39:17.513284,2024-05-07T06:39:26.800284,5.276192527188543,0.10767739851405189,24.5
1874,50,2024-05-07T06:39:17.528284,2024-05-07T06:39:20.135284,19.179133103183734,0.3835826620636747,25.0
1875,38,2024-05-07T06:39:17.534284,2024-05-07T06:39:18.898284,27.859237536656888,0.7331378299120234,19.0
1876,2,2024-05-07T06:39:17.725284,2024-05-07T06:39:18.747284,1.9569471624266144,0.9784735812133072,1.0
1877,26,2024-05-07T06:39:17.756284,2024-05-07T06:39:30.563284,2.0301397673147497,0.07808229874287499,13.0
1878,27,2024-05-07T06:39:17.800284,2024-05-07T06:39:19.632284,14.737991266375545,0.5458515283842794,13.5
1879,63,2024-05-07T06:39:17.895284,2024-05-07T06:39:19.324284,44.086773967809656,0.6997900629811057,31.5
1880,56,2024-05-07T06:39:17.999284,2024-05-07T06:39:42.012284,2.332070128680298,0.041644109440719605,28.0
1881,2,2024-05-07T06:39:18.365284,2024-05-07T06:39:19.470284,1.8099547511312217,0.9049773755656109,1.0
1882,19,2024-05-07T06:39:18.468284,2024-05-07T06:39:23.010284,4.183179216204316,0.22016732716864817,9.5
1883,61,2024-05-07T06:39:18.493284,2024-05-07T06:39:59.369284,1.4923182307466485,0.024464233290928665,30.5
1884,10,2024-05-07T06:39:18.505284,2024-05-07T06:39:19.676284,8.539709649871904,0.8539709649871904,5.0
1885,58,2024-05-07T06:39:18.582284,2024-05-07T06:39:22.943284,13.299701903233204,0.2293052052281587,29.0
1886,3,2024-05-07T06:39:18.598284,2024-05-07T06:39:20.132284,1.9556714471968708,0.651890482398957,1.5
1887,39,2024-05-07T06:39:18.609284,2024-05-07T06:39:21.278284,14.612214312476583,0.37467216185837393,19.5
1888,23,2024-05-07T06:39:18.640284,2024-05-07T06:39:27.641284,2.5552716364848354,0.11109876680368849,11.5
1889,1,2024-05-07T06:39:18.703284,2024-05-07T06:39:19.792284,0.9182736455463728,0.9182736455463728,0.5
1890,78,2024-05-07T06:39:18.718284,2024-05-07T06:39:22.954284,18.41359773371105,0.23607176581680833,39.0
1891,3,2024-05-07T06:39:18.846284,2024-05-07T06:39:19.940284,2.742230347349177,0.9140767824497257,1.5
1892,33,2024-05-07T06:39:18.855284,2024-05-07T06:39:27.139284,3.9835828102366,0.12071463061323032,16.5
1893,62,2024-05-07T06:39:18.870284,2024-05-07T06:39:27.273284,7.378317267642508,0.11900511722004045,31.0
1894,23,2024-05-07T06:39:18.875284,2024-05-07T06:39:20.201284,17.345399698340874,0.7541478129713424,11.5
1895,56,2024-05-07T06:39:18.968284,2024-05-07T06:39:21.212284,24.9554367201426,0.445632798573975,28.0
1896,4,2024-05-07T06:39:19.106284,2024-05-07T06:39:20.297284,3.3585222502099077,0.8396305625524769,2.0
1897,1,2024-05-07T06:39:19.109284,2024-05-07T06:39:20.342284,0.8110300081103,0.8110300081103,0.5
1898,51,2024-05-07T06:39:19.161284,2024-05-07T06:39:20.358284,42.606516290726816,0.835421888053467,25.5
1899,44,2024-05-07T06:39:19.180284,2024-05-07T06:39:26.715284,5.839416058394161,0.13271400132714,22.0
1900,9,2024-05-07T06:39:19.180284,2024-05-07T06:39:20.286284,8.137432188065098,0.9041591320072332,4.5
1901,2,2024-05-07T06:39:19.314284,2024-05-07T06:39:20.342284,1.9455252918287937,0.9727626459143969,1.0
1902,15,2024-05-07T06:39:19.351284,2024-05-07T06:39:23.019284,4.089422028353326,0.27262813522355506,7.5
1903,9,2024-05-07T06:39:19.442284,2024-05-07T06:39:23.115284,2.4503130955622106,0.27225701061802343,4.5
1904,40,2024-05-07T06:39:19.459284,2024-05-07T06:39:25.854284,6.254886630179828,0.15637216575449572,20.0
1905,58,2024-05-07T06:39:19.590284,2024-05-07T06:39:23.459284,14.990953734815196,0.25846471956577927,29.0
1906,2,2024-05-07T06:39:19.590284,2024-05-07T06:39:20.637284,1.9102196752626552,0.9551098376313276,1.0
1907,66,2024-05-07T06:39:19.646284,2024-05-07T06:40:01.117284,1.5914735598369947,0.024113235755105978,33.0
1908,52,2024-05-07T06:39:19.662284,2024-05-07T06:39:29.572284,5.247225025227043,0.10090817356205853,26.0
1909,1,2024-05-07T06:39:19.726284,2024-05-07T06:39:20.756284,0.970873786407767,0.970873786407767,0.5
1910,14,2024-05-07T06:39:19.746284,2024-05-07T06:39:22.597284,4.910557699052964,0.350754121360926,7.0
1911,2,2024-05-07T06:39:19.913284,2024-05-07T06:39:20.918284,1.9900497512437814,0.9950248756218907,1.0
1912,25,2024-05-07T06:39:19.926284,2024-05-07T06:39:22.819284,8.641548565502939,0.34566194262011757,12.5
1913,47,2024-05-07T06:39:19.930284,2024-05-07T06:39:21.103284,40.068201193520885,0.8525149190110827,23.5
1914,36,2024-05-07T06:39:20.023284,2024-05-07T06:39:37.524284,2.0570253128392664,0.05713959202331295,18.0
1915,56,2024-05-07T06:39:20.080284,2024-05-07T06:39:40.140284,2.7916251246261217,0.04985044865403789,28.0
1916,4,2024-05-07T06:39:20.118284,2024-05-07T06:39:21.210284,3.663003663003663,0.9157509157509157,2.0
1917,40,2024-05-07T06:39:20.163284,2024-05-07T06:39:27.568284,5.401755570560432,0.13504388926401079,20.0
1918,1,2024-05-07T06:39:20.222284,2024-05-07T06:39:21.327284,0.9049773755656109,0.9049773755656109,0.5
1919,1,2024-05-07T06:39:20.259284,2024-05-07T06:39:21.366284,0.903342366757001,0.903342366757001,0.5
1920,44,2024-05-07T06:39:20.278284,2024-05-07T06:39:28.972284,5.060961582700712,0.11502185415228892,22.0
1921,2,2024-05-07T06:39:20.509284,2024-05-07T06:39:21.727284,1.6420361247947455,0.8210180623973727,1.0
1922,34,2024-05-07T06:39:20.532284,2024-05-07T06:39:25.155284,7.354531689379191,0.2163097555699762,17.0
1923,21,2024-05-07T06:39:20.599284,2024-05-07T06:39:23.051284,8.564437194127244,0.4078303425774878,10.5
1924,36,2024-05-07T06:39:20.642284,2024-05-07T06:39:29.930284,3.875968992248062,0.10766580534022394,18.0
1925,59,2024-05-07T06:39:20.681284,2024-05-07T06:39:42.779284,2.669924880079645,0.04525296406914653,29.5
1926,4,2024-05-07T06:39:20.770284,2024-05-07T06:39:21.854284,3.6900369003690034,0.9225092250922509,2.0
1927,49,2024-05-07T06:39:20.819284,2024-05-07T06:39:33.273284,3.934478882286815,0.08029548739360848,24.5
1928,3,2024-05-07T06:39:20.870284,2024-05-07T06:39:22.416284,1.9404915912031047,0.6468305304010349,1.5
1929,23,2024-05-07T06:39:20.911284,2024-05-07T06:39:22.621284,13.450292397660819,0.5847953216374269,11.5
1930,20,2024-05-07T06:39:20.926284,2024-05-07T06:39:22.090284,17.18213058419244,0.859106529209622,10.0
1931,1,2024-05-07T06:39:20.990284,2024-05-07T06:39:22.011284,0.9794319294809012,0.9794319294809012,0.5
1932,14,2024-05-07T06:39:20.997284,2024-05-07T06:39:26.394284,2.5940337224383914,0.18528812303131367,7.0
1933,1,2024-05-07T06:39:21.053284,2024-05-07T06:39:22.230284,0.8496176720475785,0.8496176720475785,0.5
1934,37,2024-05-07T06:39:21.061284,2024-05-07T06:39:24.732284,10.078997548351948,0.27240533914464726,18.5
1935,4,2024-05-07T06:39:21.146284,2024-05-07T06:39:22.352284,3.316749585406302,0.8291873963515755,2.0
1936,3,2024-05-07T06:39:21.278284,2024-05-07T06:39:22.430284,2.604166666666667,0.8680555555555556,1.5
1937,4,2024-05-07T06:39:21.390284,2024-05-07T06:39:24.165284,1.4414414414414416,0.3603603603603604,2.0
1938,55,2024-05-07T06:39:21.645284,2024-05-07T06:39:23.331284,32.62158956109134,0.5931198102016607,27.5
1939,27,2024-05-07T06:39:21.689284,2024-05-07T06:39:34.846284,2.0521395454890934,0.0760051683514479,13.5
1940,67,2024-05-07T06:39:21.746284,2024-05-07T06:39:43.100284,3.137585464081671,0.04682963379226374,33.5
1941,1,2024-05-07T06:39:21.890284,2024-05-07T06:39:22.891284,0.9990009990009991,0.9990009990009991,0.5
1942,17,2024-05-07T06:39:21.988284,2024-05-07T06:39:23.347284,12.509197939661515,0.7358351729212657,8.5
1943,37,2024-05-07T06:39:22.017284,2024-05-07T06:39:31.124284,4.062808828373779,0.10980564401010212,18.5
1944,20,2024-05-07T06:39:22.042284,2024-05-07T06:39:27.948284,3.3863867253640367,0.16931933626820184,10.0
1945,89,2024-05-07T06:39:22.047284,2024-05-07T06:39:31.755284,9.167696744952616,0.10300782859497322,44.5
1946,4,2024-05-07T06:39:22.066284,2024-05-07T06:39:23.806284,2.2988505747126435,0.5747126436781609,2.0
1947,1,2024-05-07T06:39:22.100284,2024-05-07T06:39:23.145284,0.9569377990430623,0.9569377990430623,0.5
1948,32,2024-05-07T06:39:22.146284,2024-05-07T06:39:24.655284,12.754085292945398,0.3985651654045437,16.0
1949,63,2024-05-07T06:39:22.289284,2024-05-07T06:39:34.558284,5.134892819300677,0.08150623522699486,31.5
1950,46,2024-05-07T06:39:22.292284,2024-05-07T06:39:26.727284,10.372040586245774,0.22547914317925594,23.0
1951,2,2024-05-07T06:39:22.505284,2024-05-07T06:39:23.534284,1.9436345966958213,0.9718172983479106,1.0
1952,44,2024-05-07T06:39:22.531284,2024-05-07T06:39:25.554284,14.555077737347005,0.33079722130334105,22.0
1953,40,2024-05-07T06:39:22.583284,2024-05-07T06:39:29.452284,5.823263939438055,0.14558159848595137,20.0
1954,55,2024-05-07T06:39:22.643284,2024-05-07T06:39:27.764284,10.740089826205818,0.19527436047646943,27.5
1955,15,2024-05-07T06:39:22.652284,2024-05-07T06:39:32.416284,1.536255632937321,0.10241704219582139,7.5
1956,4,2024-05-07T06:39:22.755284,2024-05-07T06:39:23.989284,3.2414910858995136,0.8103727714748784,2.0
1957,54,2024-05-07T06:39:22.756284,2024-05-07T06:39:53.321284,1.7667266481269426,0.032717160150498935,27.0
1958,1,2024-05-07T06:39:22.796284,2024-05-07T06:39:23.816284,0.9803921568627451,0.9803921568627451,0.5
1959,38,2024-05-07T06:39:22.819284,2024-05-07T06:39:25.770284,12.876990850559132,0.3388681802778719,19.0
1960,30,2024-05-07T06:39:22.910284,2024-05-07T06:39:30.019284,4.220002813335209,0.14066676044450696,15.0
1961,1,2024-05-07T06:39:22.934284,2024-05-07T06:39:24.056284,0.89126559714795,0.89126559714795,0.5
1962,32,2024-05-07T06:39:23.003284,2024-05-07T06:39:38.541284,2.059467112884541,0.0643583472776419,16.0
1963,44,2024-05-07T06:39:23.092284,2024-05-07T06:39:25.687284,16.955684007707127,0.3853564547206165,22.0
1964,21,2024-05-07T06:39:23.095284,2024-05-07T06:39:26.214284,6.732927220262904,0.3206155819172812,10.5
1965,76,2024-05-07T06:39:23.157284,2024-05-07T06:39:25.966284,27.055891776432894,0.35599857600569595,38.0
1966,2,2024-05-07T06:39:23.229284,2024-05-07T06:39:24.263284,1.9342359767891681,0.9671179883945841,1.0
1967,16,2024-05-07T06:39:23.279284,2024-05-07T06:39:25.147284,8.565310492505352,0.5353319057815845,8.0
1968,1,2024-05-07T06:39:23.313284,2024-05-07T06:39:24.382284,0.9354536950420954,0.9354536950420954,0.5
1969,43,2024-05-07T06:39:23.332284,2024-05-07T06:39:29.051284,7.518796992481203,0.17485574401119075,21.5
1970,34,2024-05-07T06:39:23.414284,2024-05-07T06:39:28.261284,7.014648236022281,0.20631318341242003,17.0
1971,4,2024-05-07T06:39:23.660284,2024-05-07T06:39:24.953284,3.0935808197989174,0.7733952049497294,2.0
1972,1,2024-05-07T06:39:23.669284,2024-05-07T06:39:24.715284,0.9560229445506692,0.9560229445506692,0.5
1973,30,2024-05-07T06:39:23.714284,2024-05-07T06:39:30.381284,4.4997750112494375,0.14999250037498124,15.0
1974,18,2024-05-07T06:39:23.718284,2024-05-07T06:39:29.565284,3.078501795792714,0.17102787754403967,9.0
1975,52,2024-05-07T06:39:23.727284,2024-05-07T06:39:26.287284,20.3125,0.390625,26.0
1976,4,2024-05-07T06:39:23.741284,2024-05-07T06:39:25.008284,3.1570639305445938,0.7892659826361484,2.0
1977,46,2024-05-07T06:39:23.747284,2024-05-07T06:39:26.710284,15.52480593992575,0.3374957813027337,23.0
